fold,rule_type,rule_name,f1_score,anom_swh_p75_deseasonalized_detrended,anom_swh_p75,anom_swh_p25_deseasonalized_detrended,anom_swh_p80_swan,anom_swh_max_swan,anom_swh_p80_deseasonalized_detrended,anom_swh_median,swh_p75_deseasonalized_detrended,swh_p80_deseasonalized_detrended,anom_swh_p75_deseasonalized_detrended_max_2d,anom_swh_mean_swan,anom_swh_max_waverys,anom_swh_p80_waverys,anom_swh_mean_waverys,swh_p80_swan,swh_max_deseasonalized_detrended,anom_swh_median_deseasonalized,anom_swh_max_deseasonalized_detrended,anom_swh_median_deseasonalized_detrended,anom_swh_max_deseasonalized_detrended_min_2d,anom_swh_min_deseasonalized_detrended,anom_swh_p80_deseasonalized_detrended_max_2d,anom_swh_mean_deseasonalized_detrended,anom_swh_min_waverys,anom_swh_p75_deseasonalized_detrended_min_2d,anom_swh_p80_deseasonalized_detrended_max_3d,swh_p75_waverys,anom_swh_max_deseasonalized,anom_swh_p75_deseasonalized_detrended_mean_2d,anom_swh_p80_deseasonalized,swh_p60_deseasonalized_detrended,swh_mean_deseasonalized,swh_p75_deseasonalized_detrended_max_2d,anom_swh_mean_deseasonalized_detrended_max_2d,swh_p80_waverys,anom_swh_p25,swh_max_deseasonalized,anom_swh_p75_deseasonalized_detrended_max_3d,anom_swh_max_deseasonalized_detrended_max_2d,swh_max_waverys,swh_mean_deseasonalized_detrended,swh_p80_deseasonalized,anom_swh_p25_deseasonalized_detrended_max_2d,anom_swe_p80,swh_p80_deseasonalized_detrended_max_2d,anom_swh_p25_deseasonalized_detrended_mean_2d,swh_median_deseasonalized_detrended,anom_swh_min_swan,swh_max_deseasonalized_detrended_min_2d,swh_cv_deseasonalized_detrended_min_5d,anom_swh_mean_deseasonalized,anom_swh_p80_deseasonalized_detrended_std_7d,swh_p60,swh_p25_waverys,clima_swh_mean_deseasonalized_detrended_min_5d,swh_p25_deseasonalized_detrended,anom_swh_median_deseasonalized_detrended_mean_2d,anom_swh_p25_deseasonalized_detrended_max_5d,swh_p75_swan,swh_p80_deseasonalized_detrended_max_7d,swh_max_swan,anom_swh_p75_deseasonalized,anom_swh_p80_deseasonalized_detrended_std_2d,anom_swh_max_deseasonalized_detrended_mean_2d,swh_mean_waverys,anom_swe_max,anom_swh_mean_deseasonalized_detrended_std_2d,swh_median_swan,anom_swh_mean_deseasonalized_detrended_max_3d,anom_swh_median_deseasonalized_detrended_max_2d,swh_min_deseasonalized_detrended,anom_swh_sd_deseasonalized_detrended_min_7d,swh_p75_deseasonalized,swh_p25_deseasonalized_detrended_max_2d,anom_swe_mean,anom_swh_p80_deseasonalized_detrended_mean_2d,swh_cv_deseasonalized_detrended_min_3d,anom_swh_median_deseasonalized_detrended_min_2d,swh_p75_deseasonalized_detrended_lag_1d,anom_swh_p75_deseasonalized_detrended_lag_3d,swh_sd_deseasonalized_detrended_max_14d,swh_p75_deseasonalized_detrended_std_2d,swh_p75_deseasonalized_detrended_max_5d,swh_median_deseasonalized,anom_swh_p80_deseasonalized_detrended_max_7d,swh_p75_deseasonalized_detrended_max_3d,anom_swh_p75_deseasonalized_detrended_max_7d,anom_swh_median_deseasonalized_detrended_max_14d,swh_mean_swan,swh_iqr_deseasonalized_detrended_min_7d,swh_p75_deseasonalized_detrended_std_14d,anom_swh_p25_deseasonalized_detrended_min_2d,swh_p80_deseasonalized_detrended_mean_2d,swh_p75_deseasonalized_detrended_mean_2d,swh_p80_deseasonalized_detrended_std_2d,swh_sd_deseasonalized_detrended_max_2d,swh_p60_deseasonalized_detrended_max_2d,anom_swh_max_deseasonalized_detrended_std_5d,anom_swh_p80_deseasonalized_detrended_max_5d,anom_swh_p25_deseasonalized_detrended_min_14d,anom_swh_p25_deseasonalized,anom_swh_min_deseasonalized_detrended_min_2d,anom_swh_p25_deseasonalized_detrended_max_3d,anom_cv,anom_swh_p75_deseasonalized_detrended_max_14d,anom_swh_sd_deseasonalized_detrended_max_14d,swh_p25_swan,swh_min_waverys,anom_swh_max_deseasonalized_detrended_max_14d,swh_iqr_deseasonalized_detrended_min_5d,swh_p80_deseasonalized_detrended_lag_7d,swh_p25_deseasonalized_detrended_mean_2d,anom_swh_sd_deseasonalized_detrended_max_2d,swh_iqr_deseasonalized_detrended_max_7d,swh_cv_deseasonalized_detrended_max_14d,swh_p60_deseasonalized,swh_p75_deseasonalized_detrended_min_2d,swh_p80_deseasonalized_detrended_max_3d,clima_swh_mean_deseasonalized_detrended_min_7d,anom_swh_p80_deseasonalized_detrended_lag_7d,swh_p80_deseasonalized_detrended_max_14d,duration_intensity_p60_swan,swh_p80_deseasonalized_detrended_std_14d,anom_swh_p75_deseasonalized_detrended_max_5d,anom_swh_p75_deseasonalized_detrended_std_5d,anom_swh_mean_deseasonalized_detrended_max_7d,clima_swh_mean_deseasonalized,swh_p60_deseasonalized_detrended_std_14d,anom_swh_min_deseasonalized_detrended_max_7d,swh_p80_deseasonalized_detrended_std_5d,anom_swh_min_deseasonalized,swh_median_deseasonalized_detrended_max_2d,swh_p25_deseasonalized_detrended_max_14d,anom_swh_median_deseasonalized_detrended_max_3d,anom_swh_p75_deseasonalized_detrended_std_7d,swh_p75_deseasonalized_detrended_lag_7d,anom_swh_max_deseasonalized_detrended_std_7d,anom_swh_p80_deseasonalized_detrended_max_14d,anom_swh_min_deseasonalized_detrended_max_3d,anom_swh_mean_deseasonalized_detrended_mean_2d,anom_swh_max_deseasonalized_detrended_lag_7d,anom_swh_p75_deseasonalized_detrended_std_2d,anom_swh_p80_deseasonalized_detrended_min_2d,anom_swh_min_deseasonalized_detrended_lag_1d,anom_swh_median_deseasonalized_detrended_mean_3d,anom_swh_p75_deseasonalized_detrended_std_14d,swh_range_deseasonalized_detrended_min_14d,anom_swh_max_deseasonalized_detrended_max_3d,anom_swh_min_deseasonalized_detrended_std_2d
2,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.2962962962962963,0.20250233270001808,,,,,,,,,,,,,,,,,0.21617368950306204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.0975609756097561,0.24815417955627164,,,,,,,,,,,,,,,,,0.24639921030326317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.3333333333333333,0.2568779673786168,,,,,,,,,,,,,,,,,0.249558799738582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.5142857142857142,0.24258902493243895,,,,,,,,,,,,,,,,,0.23965859838095924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75 > t2,0.06060606060606061,,0.29093391823046144,,,,,,,,,,,,,,,,0.19114682029182406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75 > t2,0.05970149253731343,,0.18638173734599908,,,,,,,,,,,,,,,,0.09854828065239142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75 > t2,0.3283582089552239,,0.28959410888227544,,,,,,,,,,,,,,,,0.21617368950306204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75 > t2,0.16666666666666666,,0.30608153864741333,,,,,,,,,,,,,,,,0.24639921030326317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75 > t2,0.38095238095238093,,0.2963888064026834,,,,,,,,,,,,,,,,0.249558799738582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75 > t2,0.6,,0.28068366360596647,,,,,,,,,,,,,,,,0.23965859838095924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p75 > t2,0.045454545454545456,,0.29093391823046144,,,,,,,,,,,,,,,,0.19114682029182406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p75 > t2,0.057692307692307696,,0.18638173734599908,,,,,,,,,,,,,,,,0.09854828065239142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p75 > t2,0.27586206896551724,,0.28959410888227544,,,,,,,,,,,,,,,,0.21617368950306204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p75 > t2,0.08888888888888889,,0.30608153864741333,,,,,,,,,,,,,,,,0.24639921030326317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p75 > t2,0.4666666666666667,,0.2963888064026834,,,,,,,,,,,,,,,,0.249558799738582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p75 > t2,0.46153846153846156,,0.28068366360596647,,,,,,,,,,,,,,,,0.23965859838095924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p25_deseasonalized_detrended > t2,0.05714285714285714,,,0.17625284228469912,,,,,,,,,,,,,,,0.19114682029182406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p25_deseasonalized_detrended > t2,0.06779661016949153,,,0.14148051079422785,,,,,,,,,,,,,,,0.09854828065239142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p25_deseasonalized_detrended > t2,0.3055555555555556,,,0.18739753580720442,,,,,,,,,,,,,,,0.21617368950306204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p25_deseasonalized_detrended > t2,0.1111111111111111,,,0.22427292640003652,,,,,,,,,,,,,,,0.24639921030326317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p25_deseasonalized_detrended > t2,0.4,,,0.23748138559847767,,,,,,,,,,,,,,,0.249558799738582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p25_deseasonalized_detrended > t2,0.5142857142857142,,,0.223088921209145,,,,,,,,,,,,,,,0.23965859838095924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p80_swan > t2,0.058823529411764705,,,,0.30128966250202904,,,,,,,,,,,,,,0.19114682029182406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p80_swan > t2,0.05714285714285714,,,,0.19324559526009996,,,,,,,,,,,,,,0.09854828065239142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p80_swan > t2,0.3333333333333333,,,,0.30002318901320296,,,,,,,,,,,,,,0.21617368950306204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p80_swan > t2,0.16666666666666666,,,,0.31752883223647427,,,,,,,,,,,,,,0.24639921030326317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p80_swan > t2,0.38095238095238093,,,,0.30683335140347484,,,,,,,,,,,,,,0.249558799738582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p80_swan > t2,0.6,,,,0.2878357808912793,,,,,,,,,,,,,,0.23965859838095924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p80_swan > t2,0.046511627906976744,,,,0.30128966250202904,,,,,,,,,,,,,,0.19114682029182406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p80_swan > t2,0.057692307692307696,,,,0.19324559526009996,,,,,,,,,,,,,,0.09854828065239142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p80_swan > t2,0.27586206896551724,,,,0.30002318901320296,,,,,,,,,,,,,,0.21617368950306204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p80_swan > t2,0.08888888888888889,,,,0.31752883223647427,,,,,,,,,,,,,,0.24639921030326317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p80_swan > t2,0.4666666666666667,,,,0.30683335140347484,,,,,,,,,,,,,,0.249558799738582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,or_2,anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p80_swan > t2,0.46153846153846156,,,,0.2878357808912793,,,,,,,,,,,,,,0.23965859838095924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_max_swan > t2,0.06451612903225806,,,,,0.3448941412297163,,,,,,,,,,,,,0.19114682029182406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_max_swan > t2,0.06896551724137931,,,,,0.19820222677662963,,,,,,,,,,,,,0.09854828065239142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_max_swan > t2,0.3333333333333333,,,,,0.3403326537572976,,,,,,,,,,,,,0.21617368950306204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_max_swan > t2,0.14814814814814814,,,,,0.35640650487815323,,,,,,,,,,,,,0.24639921030326317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_max_swan > t2,0.47619047619047616,,,,,0.3473467285434404,,,,,,,,,,,,,0.249558799738582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_max_swan > t2,0.5454545454545454,,,,,0.2744552423556646,,,,,,,,,,,,,0.23965859838095924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended_min_2d > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.06060606060606061,0.18539947969252485,,,,,,,,,,,,,,,,,,,0.12108545619693925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended_min_2d > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.06153846153846154,0.044570766680212384,,,,,,,,,,,,,,,,,,,0.08612215579337404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended_min_2d > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.2597402597402597,0.20250233270001808,,,,,,,,,,,,,,,,,,,0.14768032811695225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended_min_2d > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.1111111111111111,0.24815417955627164,,,,,,,,,,,,,,,,,,,0.1770993824449726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended_min_2d > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.16666666666666666,0.2568779673786168,,,,,,,,,,,,,,,,,,,0.18559449361716385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended_min_2d > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.5,0.24258902493243895,,,,,,,,,,,,,,,,,,,0.1784149347498271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended_min_2d > t1 AND anom_swh_p75 > t2,0.06896551724137931,,0.29093391823046144,,,,,,,,,,,,,,,,,,0.12108545619693925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended_min_2d > t1 AND anom_swh_p75 > t2,0.07692307692307693,,0.18638173734599908,,,,,,,,,,,,,,,,,,0.08612215579337404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended_min_2d > t1 AND anom_swh_p75 > t2,0.3,,0.28959410888227544,,,,,,,,,,,,,,,,,,0.14768032811695225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended_min_2d > t1 AND anom_swh_p75 > t2,0.23529411764705882,,0.30608153864741333,,,,,,,,,,,,,,,,,,0.1770993824449726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
