fold,rule_type,rule_name,f1_score,anom_swh_p75_deseasonalized_detrended,anom_swh_max_swan,anom_swh_p80_swan,anom_swh_p80_deseasonalized_detrended,anom_swh_median,swh_p80_deseasonalized_detrended,anom_swh_p75_deseasonalized_detrended_max_2d,anom_swh_p25_deseasonalized_detrended,swh_p75_deseasonalized_detrended,anom_swh_p75,swh_p80_deseasonalized,anom_swh_mean_waverys,anom_swh_p75_deseasonalized_detrended_mean_2d,anom_swh_max_deseasonalized_detrended_mean_2d,anom_swh_max_deseasonalized,anom_swh_max_deseasonalized_detrended,anom_swh_median_deseasonalized_detrended,anom_swh_min_waverys,swh_max_swan,swh_p75_swan,anom_swh_p80_deseasonalized_detrended_max_2d,anom_swh_mean_deseasonalized_detrended,swh_p75_deseasonalized_detrended_max_2d,anom_swh_max_waverys,swh_p75_deseasonalized_detrended_max_3d,anom_swh_p25_deseasonalized_detrended_mean_2d,anom_swh_median_deseasonalized_detrended_max_3d,anom_swh_p80_waverys,swh_p75_waverys,anom_swh_p80_deseasonalized,anom_swh_median_deseasonalized_detrended_mean_2d,swh_max_deseasonalized_detrended,anom_swh_mean_deseasonalized_detrended_max_2d,anom_swh_mean_swan,swh_p80_waverys,anom_swh_p25,swh_p80_swan,anom_swh_median_deseasonalized_detrended_max_2d,swh_p80_deseasonalized_detrended_max_3d,swh_max_waverys,anom_swe_p80,swh_cv_deseasonalized_detrended_min_5d,anom_swh_median_deseasonalized,clima_swh_mean_deseasonalized_detrended_min_5d,anom_swh_p80_deseasonalized_detrended_max_3d,anom_swh_p25_deseasonalized_detrended_max_2d,anom_swh_mean_deseasonalized_detrended_max_3d,swh_p80_deseasonalized_detrended_max_2d,anom_swh_min_deseasonalized_detrended,anom_swe_max,swh_mean_waverys,swh_p25_deseasonalized_detrended,swh_cv_deseasonalized_detrended_min_7d,anom_swh_p75_deseasonalized_detrended_max_3d,anom_swh_p75_deseasonalized,anom_swh_p25_deseasonalized,swh_p80_deseasonalized_detrended_mean_2d,anom_swh_mean_deseasonalized,anom_swh_mean_deseasonalized_detrended_mean_2d,swh_max_deseasonalized,swh_p80_deseasonalized_detrended_std_2d,anom_swh_p75_deseasonalized_detrended_std_2d,anom_cv,swh_mean_swan,anom_swh_p80_deseasonalized_detrended_std_7d,anom_swh_max_deseasonalized_detrended_min_2d,swh_median_swan,swh_min_waverys,swh_p60_deseasonalized_detrended,anom_swh_p80_deseasonalized_detrended_max_5d,swh_median_deseasonalized_detrended_max_3d,swh_p25_waverys,anom_swh_p80_deseasonalized_detrended_max_14d,swh_p80_deseasonalized_detrended_std_14d,anom_swh_median_deseasonalized_detrended_mean_3d,swh_median_deseasonalized_detrended,swh_median_deseasonalized_detrended_mean_2d,anom_swh_p80_deseasonalized_detrended_mean_2d,anom_swe_mean,anom_swh_max_deseasonalized_detrended_max_2d,swh_p60_deseasonalized,swh_median_deseasonalized,anom_swh_p25_deseasonalized_detrended_max_5d,swh_iqr_deseasonalized_detrended_max_14d,anom_swh_mean_deseasonalized_detrended_max_14d,swh_p75_deseasonalized_detrended_std_3d,anom_swh_p75_deseasonalized_detrended_min_2d,swh_p60_deseasonalized_detrended_max_2d,clima_swh_mean_swan,clima_swh_mean_deseasonalized_detrended_min_7d,anom_swh_p80_deseasonalized_detrended_max_7d,swh_p75_deseasonalized_detrended_std_2d,anom_swh_min_swan,anom_swh_p25_deseasonalized_detrended_max_3d,swh_mean_deseasonalized_detrended,anom_swh_p75_deseasonalized_detrended_max_7d,swh_p75_deseasonalized_detrended_mean_2d,swh_max_deseasonalized_detrended_min_2d,anom_swh_min_deseasonalized_detrended_std_7d,swh_p80_deseasonalized_detrended_std_3d,swh_p75_deseasonalized_detrended_max_5d,swh_p60,anom_swh_mean_deseasonalized_detrended_max_5d,duration_intensity_p60_waverys,anom_swh_min_deseasonalized_detrended_max_14d,swh_cv_deseasonalized_detrended_min_3d,swh_min_deseasonalized_detrended,anom_swh_p75_deseasonalized_detrended_max_5d,swh_p25_deseasonalized,anom_swh_p75_deseasonalized_detrended_max_14d,swh_p80_deseasonalized_detrended_max_5d,swh_p75_deseasonalized_detrended_min_2d,anom_swh_p80_deseasonalized_detrended_std_14d,anom_swh_mean_deseasonalized_detrended_max_7d,anom_swh_min_deseasonalized,anom_swh_p75_deseasonalized_detrended_std_7d,swh_max_deseasonalized_detrended_max_3d,swh_min_deseasonalized_detrended_min_14d,clima_swh_mean_deseasonalized_detrended_max_14d,swh_sd_deseasonalized_detrended_max_14d,swh_p60_deseasonalized_detrended_max_3d,anom_swh_p25_deseasonalized_detrended_lag_1d,swh_range_deseasonalized_detrended_lag_7d,anom_swh_p25_deseasonalized_detrended_max_7d,swh_sd_deseasonalized_detrended,anom_swe_range,swh_p25_swan,swh_p75_deseasonalized_detrended_lag_7d,swh_median_deseasonalized_detrended_max_2d,clima_swh_mean_waverys,anom_swh_sd_deseasonalized_detrended_max_7d,swh_cv_swan,clima_swh_mean_deseasonalized_detrended_mean_5d,anom_swh_p25_deseasonalized_detrended_lag_7d,swh_iqr_deseasonalized_detrended_mean_2d,anom_swh_p80_deseasonalized_detrended_min_2d,anom_swh_p80_deseasonalized_detrended_std_2d,anom_swh_min_deseasonalized_detrended_lag_5d,swh_iqr_deseasonalized_detrended_std_7d,swh_p75_deseasonalized_detrended_std_7d,anom_swh_max_deseasonalized_detrended_max_3d,anom_swh_p75_deseasonalized_detrended_std_14d,anom_swh_median_deseasonalized_detrended_lag_1d,anom_swh_p80_deseasonalized_detrended_lag_5d,anom_swh_p25_deseasonalized_detrended_max_14d,swh_range_deseasonalized_detrended,swh_p25_deseasonalized_detrended_max_2d,day_of_year,swh_p75_deseasonalized,anom_swh_mean_deseasonalized_detrended_min_2d
5,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.5294117647058824,0.24258902493243895,,,,,,,,,,,,,0.2289254602774855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_max_swan > t2,0.07692307692307693,,0.3448941412297163,,,,,,,,,,,,0.18110878000316089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_max_swan > t2,0.06557377049180328,,0.19820222677662963,,,,,,,,,,,,0.1353154968795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_max_swan > t2,0.32786885245901637,,0.3403326537572976,,,,,,,,,,,,0.20356239390778696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_max_swan > t2,0.21052631578947367,,0.35640650487815323,,,,,,,,,,,,0.2346990859727697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_max_swan > t2,0.47619047619047616,,0.3473467285434404,,,,,,,,,,,,0.23685950278366905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_max_swan > t2,0.5294117647058824,,0.2744552423556646,,,,,,,,,,,,0.2289254602774855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_p80_swan > t2,0.06896551724137931,,,0.30128966250202904,,,,,,,,,,,0.18110878000316089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_p80_swan > t2,0.07407407407407407,,,0.19324559526009996,,,,,,,,,,,0.1353154968795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_p80_swan > t2,0.32786885245901637,,,0.30002318901320296,,,,,,,,,,,0.20356239390778696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_p80_swan > t2,0.23529411764705882,,,0.31752883223647427,,,,,,,,,,,0.2346990859727697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_p80_swan > t2,0.4,,,0.30683335140347484,,,,,,,,,,,0.23685950278366905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_p80_swan > t2,0.6,,,0.2878357808912793,,,,,,,,,,,0.2289254602774855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_p80_deseasonalized_detrended > t2,0.0625,,,,0.1845121825471293,,,,,,,,,,0.18110878000316089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_p80_deseasonalized_detrended > t2,0.06153846153846154,,,,0.08423250350374253,,,,,,,,,,0.1353154968795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_p80_deseasonalized_detrended > t2,0.2894736842105263,,,,0.2066772500201027,,,,,,,,,,0.20356239390778696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_p80_deseasonalized_detrended > t2,0.12121212121212122,,,,0.24920507353347568,,,,,,,,,,0.2346990859727697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_p80_deseasonalized_detrended > t2,0.32,,,,0.2565552995658222,,,,,,,,,,0.23685950278366905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_p80_deseasonalized_detrended > t2,0.5294117647058824,,,,0.23866033608164405,,,,,,,,,,0.2289254602774855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_median > t2,0.07407407407407407,,,,,0.2585832677781583,,,,,,,,,0.18110878000316089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_median > t2,0.0625,,,,,0.2497409934798876,,,,,,,,,0.1353154968795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_median > t2,0.3333333333333333,,,,,0.24182463091882775,,,,,,,,,0.20356239390778696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_median > t2,0.2857142857142857,,,,,0.2665709177032116,,,,,,,,,0.2346990859727697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_median > t2,0.47619047619047616,,,,,0.2531527755161127,,,,,,,,,0.23685950278366905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 AND anom_swh_median > t2,0.6,,,,,0.23049940940444222,,,,,,,,,0.2289254602774855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,or_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 OR anom_swh_median > t2,0.041666666666666664,,,,,0.2585832677781583,,,,,,,,,0.18110878000316089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,or_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 OR anom_swh_median > t2,0.0547945205479452,,,,,0.2497409934798876,,,,,,,,,0.1353154968795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,or_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 OR anom_swh_median > t2,0.24,,,,,0.24182463091882775,,,,,,,,,0.20356239390778696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,or_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 OR anom_swh_median > t2,0.07692307692307693,,,,,0.2665709177032116,,,,,,,,,0.2346990859727697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,or_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 OR anom_swh_median > t2,0.4117647058823529,,,,,0.2531527755161127,,,,,,,,,0.23685950278366905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,or_2,anom_swh_max_deseasonalized_detrended_mean_2d > t1 OR anom_swh_median > t2,0.46153846153846156,,,,,0.23049940940444222,,,,,,,,,0.2289254602774855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.05555555555555555,0.18539947969252485,,,,,,,,,,,,,,0.3331381240826947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.08333333333333333,0.044570766680212384,,,,,,,,,,,,,,0.22991810625745338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.3492063492063492,0.20250233270001808,,,,,,,,,,,,,,0.3354007979838386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.13333333333333333,0.24815417955627164,,,,,,,,,,,,,,0.3461740375475859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.36363636363636365,0.2568779673786168,,,,,,,,,,,,,,0.33858854962484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_p75_deseasonalized_detrended > t2,0.4827586206896552,0.24258902493243895,,,,,,,,,,,,,,0.2719782060523819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_max_swan > t2,0.06896551724137931,,0.3448941412297163,,,,,,,,,,,,,0.3331381240826947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_max_swan > t2,0.08571428571428572,,0.19820222677662963,,,,,,,,,,,,,0.22991810625745338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_max_swan > t2,0.3728813559322034,,0.3403326537572976,,,,,,,,,,,,,0.3354007979838386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_max_swan > t2,0.16,,0.35640650487815323,,,,,,,,,,,,,0.3461740375475859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_max_swan > t2,0.47619047619047616,,0.3473467285434404,,,,,,,,,,,,,0.33858854962484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_max_swan > t2,0.45161290322580644,,0.2744552423556646,,,,,,,,,,,,,0.2719782060523819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_p80_swan > t2,0.06451612903225806,,,0.30128966250202904,,,,,,,,,,,,0.3331381240826947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_p80_swan > t2,0.06349206349206349,,,0.19324559526009996,,,,,,,,,,,,0.22991810625745338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_p80_swan > t2,0.3793103448275862,,,0.30002318901320296,,,,,,,,,,,,0.3354007979838386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_p80_swan > t2,0.17391304347826086,,,0.31752883223647427,,,,,,,,,,,,0.3461740375475859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_p80_swan > t2,0.4,,,0.30683335140347484,,,,,,,,,,,,0.33858854962484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,and_2,anom_swh_max_deseasonalized > t1 AND anom_swh_p80_swan > t2,0.5,,,0.2878357808912793,,,,,,,,,,,,0.2719782060523819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
